Bihor;21568756;SCOALA GIMNAZIALA NR 1 COMUNA DERNA;Comuna Derna;Bihor, Comuna Derna, STRADA DERNA, Numar 120, Bloc/Scara , Sector , Cod postal 417230;5316498;COMUNA DERNA;13729380;MINISTERUL EDUCATIEI NATIONALE
Bihor;21717645;SCOALA GIMNAZIALA NR.1 DRAGESTI;Comuna Dragesti;Bihor, Comuna Dragesti, STRADA DRAGESTI, Numar 169, Bloc/Scara , Sector , Cod postal 417260;4784202;COMUNA DRAGESTI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bihor;21726058;SCOALA GIMNAZIALA NR.1 SANNICOLAU ROMAN;Comuna Sanicolau Roman;Bihor, Comuna Sanicolau Roman, STRADA Sannicolau Roman, Numar 600, Bloc/Scara , Sector , Cod postal 417153;13729380;MINISTERUL EDUCATIEI SI CERCETARII STIINTIFICE;15651970;Comuna Sannicolau Roman
Bihor;21742126;SCOALA GIMNAZIALA NR. 1 COMUNA TAUTEU;Comuna Tauteu;Bihor, Comuna Tauteu, STRADA TAUTEU, Numar 209, Bloc/Scara , Sector , Cod postal 417580;4784237;COMUNA TAUTEU;13729380;MINISTERUL EDUCATIEI NATIONALE
Bihor;21742134;SCOALA GIMNAZIALA NR.2 SAT BOGEI  COMUNA TAUTEU;Comuna Tauteu;Bihor, Comuna Tauteu, Sat BOGEI, Numar 241, Bloc/Scara , Sector , Cod postal 417581;4784237;COMUNA TAUTEU;13729380;MINISTERUL EDUCATIEI NATIONALE
Bihor;21742177;SCOALA GIMNAZIALA BENEDEK ELEK COMUNA CETARIU;Comuna Cetariu;Bihor, Comuna Cetariu, STRADA CETARIU, Numar 210, Bloc/Scara , Sector , Cod postal 417165;4390518;COMUNA CETARIU;13729380;MINISTERUL EDUCATIEI NATIONALE
Bihor;21742193;SCOALA GIMNAZIALA NR.1 COMUNA BUDUSLAU;Comuna Buduslau;Bihor, Comuna Buduslau, STRADA Buduslau, Numar 156, Bloc/Scara , Sector , Cod postal 417105;5431713;Comuna Buduslau;13729380;Ministerul Educatiei Nationale
Bihor;21951289;SCOALA GIMNAZIALA NR.1 VARCIOROG;Comuna Varciorog;Bihor, Comuna Varciorog, STRADA , Numar 125, Bloc/Scara , Sector , Cod postal 417620;13729380;MINISTERUL EDUCATIEI NATIONALE;4650600;COMUNA VARCIOROG
Bihor;21971677;SCOALA GIMNAZIALA NR. 1 COMUNA SARBI;Comuna Sarbi;Bihor, Comuna Sarbi, STRADA PRINCIPALA, Numar 242, Bloc/Scara , Sector , Cod postal 417520;13729380;MINISTERUL EDUCATIEI NATIONALE;4784270;PRIMARIA COMUNEI SARBI
Bihor;22056363;SCOALA GIMNAZIALA NESTOR PORUMB TULCA;Comuna Tulca;Bihor, Comuna Tulca, STRADA TULCA, Numar 123-124, Bloc/Scara , Sector , Cod postal 417600;13729380;MINISTERUL EDUCATIEI NATIONALE;5149128;COMUNA TULCA
Bihor;22485721;SCOALA GIMNAZIALA NR. 1 GEPIU;Comuna Gepiu;Bihor, Comuna Gepiu,  GEPIU, Numar 215, Bloc/Scara , Sector , Cod postal 417149;13729380;MINISTERUL EDUCATIEI NATIONALE;16132288;COMUNA GEPIU
Bihor;22580707;SCOALA GIMNAZIALA NR.1 COMUNA TARCEA;Comuna Tarcea;Bihor, Comuna Tarcea, STRADA TARCEA, Numar 76, Bloc/Scara , Sector , Cod postal 417570;13729380;MINISTERUL EDUCATIEI NATIONALE;5199045;COMUNA TARCEA
Bihor;22594397;SCOALA GIMNAZIALA SZENT ISTVAN COMUNA SANIOB;Comuna Saniob;Bihor, Comuna Saniob, STRADA SANIOB, Numar 580, Bloc/Scara , Sector , Cod postal 417192;4820291;PRIMARIA COMUNEI SANIOB;13729380;MINISTERUL EDUCATIEI NATIONALE
Bihor;22729133;SCOALA GIMNAZIALA NR.1 UILEACU DE BEIUS;Comuna Uileacu de Beius;Bihor, Comuna Uileacu de Beius, STRADA UILEACU DE BEIUS, Numar 73, Bloc/Scara , Sector , Cod postal 417610;13729380;MINISTERUL EDUCATIEI NATIONALE;4784172;COMUNA UILEACU DE BEIUS
Bihor;22781484;SCOALA GIMNAZIALA NR. 1 COMUNA VIISOARA;Comuna Viisoara;Bihor, Comuna Viisoara, STRADA VIISOARA, Numar 322, Bloc/Scara , Sector , Cod postal 417625;4784229;COMUNA VIISOARA;13729380;MINISTERUL EDUCATIEI NATIONALE
Bihor;22786350;SCOALA GIMNAZIALA VIOREL HORJ DRAGANESTI;Comuna Draganesti;Bihor, Comuna Draganesti, STRADA Draganesti, Numar 26, Bloc/Scara , Sector , Cod postal 417250;13729380;MINISTERUL EDUCATIEI SI CERCETARII;5431675;COMUNA DRAGANESTI
Bihor;22786465;SCOALA GIMNAZIALA NR. 1 CHIJIC;Comuna Copacel;Bihor, Comuna Copacel, STRADA Chijic, Numar 36, Bloc/Scara , Sector , Cod postal 417207;4883974;Comuna Copacel;13729380;Ministerul Educatiei Nationale
Bihor;22794999;SCOALA GIMNAZIALA NR.1 SAT PETREU COMUNA ABRAMUT;Comuna Abramut;Bihor, Comuna Abramut, Sat PETREU, Numar 326, Bloc/Scara , Sector , Cod postal 417018;5431691;COMUNA ABRAMUT;13729380;MINISTERUL EDUCATIEI NATIONALE
Bihor;22920124;SCOALA GIMNAZIALA NR.1 TARCAIA;Comuna Tarcaia;Bihor, Comuna Tarcaia, STRADA Principala, Numar 85, Bloc/Scara , Sector , Cod postal 417575;13729380;MINISTERUL EDUCATIEI;4784164;COMUNA TARCAIA
Bihor;22920140;SCOALA GIMNAZIALA NR. 1 SPINUS;Comuna Spinus;Bihor, Comuna Spinus, STRADA Spinus, Numar 52, Bloc/Scara , Sector , Cod postal 417530;4755452;Comuna Spinus;13729380;Ministerul Educatiei Nationale
Bihor;23998938;SCOALA GIMNAZIALA DR. BALASI JOZSEF COMUNA CURTUISENI;Comuna Curtuiseni;Bihor, Comuna Curtuiseni, STRADA CURTUISENI, Numar 542, Bloc/Scara , Sector , Cod postal 417225;4856066;COMUNA CURTUISENI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bihor;24145505;SCOALA GIMNAZIALA  BOCSKAY ISTVAN COMUNA CHERECHIU;Comuna Cherechiu;Bihor, Comuna Cherechiu, STRADA Cherechiu, Numar 1 B, Bloc/Scara , Sector , Cod postal 417175;13729380;Ministerul Educatiei Nationale;5722747;Comuna Cherechiu
Bihor;24787165;SCOALA GIMNAZIALA NR.1 CHERESIG;Comuna Toboliu;Bihor, Comuna Toboliu, STRADA CHERESIG, Numar 314, Bloc/Scara , Sector , Cod postal 417271;23259072;comuna TOBOLIU;13729380;MINISTRUL EDUCATIEI NATIONALE
Bihor;29467706;SCOALA GIMNAZIALA NR.2 SAT TALPOS COMUNA BATAR;Comuna Batar;Bihor, Comuna Batar, Sat SAT  TALPOS, Numar 164, Bloc/Scara , Sector , Cod postal 417047;4738419;COMUNA BATAR;13729380;MINISTERUL EDUCATIEI NATIONALE
Bihor;30632467;SCOALA GIMNAZIALA NR.1 BUTANI;Comuna Magesti;Bihor, Comuna Magesti, Sat BUTANI, Numar 28, Bloc/Scara , Sector , Cod postal 417336;4687234;COMUNA MAGESTI;13729380;MINISTERUL  EDUCATIEI  NATIONALE
Bihor;30646241;SCOALA GIMNAZIALA NR.1 SAT URVIS DE BEIUS COMUNA SOIMI;Comuna Soimi;Bihor, Comuna Soimi, Sat Urvis de Beius, Numar 112, Bloc/Scara , Sector , Cod postal 417563;4454972;COMUNA SOIMI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;26927184;SCOALA GIMNAZIALA SINMIHAIU DE CIMPIE;Comuna Simnihaiul de Cimpie;Bistrita Nasaud, Comuna Simnihaiul de Cimpie, STRADA SINMIHAIU DE CIMPIE, Numar 25, Bloc/Scara , Sector , Cod postal 427260;4427072;COMUNA SINMIHAIU DE CIMPIE;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;26985231;SCOALA GIMNAZIALA ION POP RETEGANUL;Comuna Petru Rares;Bistrita Nasaud, Comuna Petru Rares, Sat RETEAG, Numar 138, Bloc/Scara , Sector , Cod postal 427220;13729380;MINISTERUL EDUCATIEI SI CERCETARII;4512330;COMUNA PETRU RARES
Bistrita Nasaud;27035990;SCOALA GIMNAZIALA IACOB SI IOACHIM MURESANU;Comuna Rebrisoara;Bistrita Nasaud, Comuna Rebrisoara, STRADA PRINCIPALA, Numar 828, Bloc/Scara , Sector , Cod postal 427240;4347380;COMUNA REBRISOARA;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;27895463;SCOALA GIMNAZIALA-IULIU PRODAN;Comuna Chiochis;Bistrita Nasaud, Comuna Chiochis, STRADA CHIOCHIS, Numar 17, Bloc/Scara , Sector , Cod postal 427045;4730580;COMUNA CHIOCHIS;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;27909801;SCOALA GIMNAZIALA CIRESOAIA;Comuna Branistea;Bistrita Nasaud, Comuna Branistea, Sat CIRESOAIA, Numar 17, Bloc/Scara , Sector , Cod postal 427011;4347402;PRIMARIA BRANISTEA;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;27909852;SCOALA GIMNAZIALA NICOLAE DRAGANU ZAGRA;Comuna Zagra;Bistrita Nasaud, Comuna Zagra, STRADA ZAGRA, Numar 132, Bloc/Scara , Sector , Cod postal 427385;13729380;MINISTERUL EDUCATIEI NATIONALE;4730563;COMUNA ZAGRA
Bistrita Nasaud;28054671;SCOALA GIMNAZIALA BRANISTEA;Comuna Branistea;Bistrita Nasaud, Comuna Branistea, Sat BRANISTEA, Numar 316, Bloc/Scara , Sector , Cod postal 427010;4347402;PRIMARIA BRANISTEA;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28121274;SCOALA GIMNAZIALA-IUSTN ILIESIU;Comuna Maieru;Bistrita Nasaud, Comuna Maieru, STRADA ANIES, Numar 60, Bloc/Scara , Sector , Cod postal 427131;4512305;COMUNA MAIERU;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28152254;SCOALA GIMNAZIALA LIVIU REBREANU CHIUZA;Comuna Chiuza;Bistrita Nasaud, Comuna Chiuza, STRADA Chiuza, Numar 14 C, Bloc/Scara , Sector , Cod postal 427060;13729380;MINISTERUL EDUCATIEI SI CERCETARII;4426999;COMUNA CHIUZA
Bistrita Nasaud;28172740;SCOALA GIMNAZIALA SPERMEZEU;Comuna Spermezeu;Bistrita Nasaud, Comuna Spermezeu, STRADA SPERMEZEU, Numar 272, Bloc/Scara , Sector , Cod postal 427275;13729380;MINISTERUL EDUCATIEI NATIONALE SI CERCETARII STINTIFICE;4512348;COMUNA SPERMEZEU
Bistrita Nasaud;28173125;SCOALA GIMNAZIALA SINTEREAG;Comuna Sintereag;Bistrita Nasaud, Comuna Sintereag, STRADA Sintereag, Numar 209, Bloc/Scara , Sector , Cod postal 427320;4427013;COMUNA SINTEREAG;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28180521;SCOALA GIMNAZIALA DUMITRA;Comuna Dumitra;Bistrita Nasaud, Comuna Dumitra, STRADA DUMITRA, Numar 5, Bloc/Scara , Sector , Cod postal 427075;4426980;COMUNA DUMITRA;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28180548;SCOALA GIMNAZIALA ILVA MARE;Comuna Ilva Mare;Bistrita Nasaud, Comuna Ilva Mare, STRADA STRADA PRINCIPALA, Numar 280, Bloc/Scara , Sector , Cod postal 427090;4512283;COMUNA ILVA MARE;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28180556;SCOALA GIMNAZIALA DARIU POP;Comuna Magura Ilvei;Bistrita Nasaud, Comuna Magura Ilvei, STRADA MAGURA ILVEI, Numar 217, Bloc/Scara , Sector , Cod postal 427145;13729380;MINISTERUL EDUCATIEI SI CERCETARII;4512291;COMUNA MAGURA ILVEI
Bistrita Nasaud;28180580;SCOALA GIMNAZIALA VASILE SCURTU PARVA;Comuna Parva;Bistrita Nasaud, Comuna Parva, STRADA PRINCIPALA, Numar 194, Bloc/Scara , Sector , Cod postal 427210;4512240;COMUNA PARVA;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28189415;SCOALA GIMNAZIALA BUDACU DE SUS;Comuna Dumitrita;Bistrita Nasaud, Comuna Dumitrita, STRADA BUDACU DE SUS, Numar 64, Bloc/Scara , Sector , Cod postal 427036;15050988;COMUNA DUMITRITA;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28193157;SCOALA GIMNAZIALA SIEU-MAGHERUS;Comuna Sieu Magherus;Bistrita Nasaud, Comuna Sieu Magherus, STRADA SIEU MAGHERUS, Numar 117, Bloc/Scara , Sector , Cod postal 427295;13729380;MINISTERUL EDUCATIEI NATIONALE;4426972;COMUNA SIEU-MAGHERUS
Bistrita Nasaud;28195212;SCOALA GIMNAZIALA VASILE GRIGORE BORGOVAN CORVINESTI;Comuna Matei;Bistrita Nasaud, Comuna Matei, Sat CORVINESTI, Numar 81, Bloc/Scara , Sector , Cod postal 427137;4427056;COMUNA MATEI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28195913;SCOALA GIMNAZIALA SEVER POP - POIANA ILVEI;Comuna Poiana Ilvei;Bistrita Nasaud, Comuna Poiana Ilvei, STRADA POIANA ILVEI, Numar 412, Bloc/Scara , Sector , Cod postal 427147;15606693;COMUNA POIANA ILVEI;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28197159;SCOALA GIMNAZIALA MATEI;Comuna Matei;Bistrita Nasaud, Comuna Matei, STRADA MATEI, Numar 91, Bloc/Scara , Sector , Cod postal 427135;4427056;COMUNA MATEI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28216196;SCOALA GIMNAZIALA JOSENII BIRGAULUI;Comuna Josenii Birgaului;Bistrita Nasaud, Comuna Josenii Birgaului, STRADA JOSENII BIRGAULUI, Numar 155, Bloc/Scara , Sector , Cod postal 427100;4347429;COMUNA JOSENII BIRGAULUI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28222279;SCOALA GIMNAZIALA ENEA GRAPINI;Comuna Sant;Bistrita Nasaud, Comuna Sant, STRADA SANT, Numar 878, Bloc/Scara , Sector , Cod postal 427285;4512313;COMUNA SANT;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28245884;SCOALA GIMNAZIALA  LUNCA ILVEI;Comuna Lunca Ilvei;Bistrita Nasaud, Comuna Lunca Ilvei, STRADA GRANICERILOR, Numar 238, Bloc/Scara , Sector , Cod postal 427125;13729380;MINISTERUL EDUCATIEI SI CERCETARII;4730598;COMUNA LUNCA ILVEI
Bistrita Nasaud;28255306;SCOALA GIMNAZIALA BUDACU DE JOS;Comuna Budacu De Jos;Bistrita Nasaud, Comuna Budacu De Jos, STRADA BUDACU DE JOS, Numar 27, Bloc/Scara , Sector , Cod postal 427015;13729380;MINISTERUL INVATAMANTULUI;4347348;COMUNA BUDACU DE JOS
Bistrita Nasaud;28278873;SCOALA GIMNAZIALA TIHA BIRGAULUI;Comuna Tiha Birgaului;Bistrita Nasaud, Comuna Tiha Birgaului, STRADA Tiha Birgaului, Numar 446B, Bloc/Scara , Sector , Cod postal 427360;4427102;COMUNA TIHA BIRGAULUI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28278881;SCOALA GIMNAZIALA TUREAC;Comuna Tiha Birgaului;Bistrita Nasaud, Comuna Tiha Birgaului, STRADA Tureac, Numar 724A, Bloc/Scara , Sector , Cod postal 427364;4427102;COMUNA TIHA BIRGAULUI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28278911;SCOALA GIMNAZIALA CICEU GIURGESTI;Comuna Ciceu Giurgesti;Bistrita Nasaud, Comuna Ciceu Giurgesti, STRADA CICEU-GIURGESTI, Numar 287 B, Bloc/Scara , Sector , Cod postal 42706;13729380;MINISTERUL EDUCATIEI SI CERCETARII;4512372;COMUNA CICEU GIURGESTI
Bistrita Nasaud;28278997;SCOALA GIMNAZIALA NEGRILESTI;Comuna Negrilesti;Bistrita Nasaud, Comuna Negrilesti, STRADA NEGRILESTI, Numar 503, Bloc/Scara , Sector , Cod postal 427068;15128955;COMUNA NEGRILESTI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28284956;SCOALA GIMNAZIALA NR. 1 BISTRITA BIRGAULUI;Comuna Bistrita Birgaului;Bistrita Nasaud, Comuna Bistrita Birgaului, STRADA BISTRITA BIRGAULUI, Numar 1327, Bloc/Scara , Sector , Cod postal 427005;4347437;COMUNA BISTRITA BIRGAULUI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28312487;SCOALA GIMNAZIALA URMENIS;Comuna Urmenis;Bistrita Nasaud, Comuna Urmenis, STRADA PRINCIPALA, Numar 206, Bloc/Scara , Sector , Cod postal 427370;4512402;COMUNA URMENIS;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28331411;SCOALA GIMNAZIALA GRIGORE HERINEAN GALATII BISTRITEI;Comuna Galatii Bistritei;Bistrita Nasaud, Comuna Galatii Bistritei, Sat GALATII BISTRITEI, Numar 234B, Bloc/Scara , Sector , Cod postal 427085;4426964;COMUNA GALATII BISTRITEI;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28356734;SCOALA GIMNAZIALA SIEU;Comuna Sieu;Bistrita Nasaud, Comuna Sieu, STRADA SIEU, Numar 140, Bloc/Scara , Sector , Cod postal 427290;4426956;COMUNA SIEU;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28402598;SCOALA GIMNAZIALA MARISELU;Comuna Mariselu;Bistrita Nasaud, Comuna Mariselu, STRADA MARISELU, Numar 11, Bloc/Scara , Sector , Cod postal 427150;13729380;MINISTERUL EDUCATIEI SI CERCETARII;4426948;COMUNA MARISELU
Bistrita Nasaud;28419336;SCOALA GIMNAZIALA PAUL TANCO MONOR;Comuna Monor;Bistrita Nasaud, Comuna Monor, STRADA Monor, Numar 416, Bloc/Scara , Sector , Cod postal 427175;4347356;COMUNA MONOR;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28431577;SCOALA GIMNAZIALA SIEU ODORHEI;Comuna Sieu Odorhei;Bistrita Nasaud, Comuna Sieu Odorhei, STRADA SIEU ODORHEI, Numar 183, Bloc/Scara , Sector , Cod postal 427305;13729380;MINISTERUL EDUCATIEI SI CERCETARII;4427021;COMUNA SIEU-ODORHEI
Bistrita Nasaud;28474527;SCOALA GIMNAZIALA DEMIAN NECHITI ILVA MICA;Comuna Ilva Mica;Bistrita Nasaud, Comuna Ilva Mica, STRADA ILVA MICA, Numar 589, Bloc/Scara , Sector , Cod postal 427095;4427030;COMUNA ILVA MICA;13729380;Ministerul Educatiei si Cercetarii
Bistrita Nasaud;28494354;SCOALA GIMNAZIALA BUDESTI;Comuna Budesti;Bistrita Nasaud, Comuna Budesti, SOSEA BUDESTI, Numar 252, Bloc/Scara , Sector , Cod postal 427020;4512399;COMUNA BUDESTI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28506262;SCOALA GIMNAZIALA IOAN S. PAVELEA;Comuna Runcu Salvei;Bistrita Nasaud, Comuna Runcu Salvei, STRADA RUNCU SALVEI, Numar 409, Bloc/Scara , Sector , Cod postal 427256;17581668;COMUNA RUNCU SALVEI;13729380;MINISTERUL EDUCAIEI NAIONALE
Bistrita Nasaud;28713101;SCOALA GIMNAZIALA SILIVASU DE CIMPIE;Comuna Silivasu de Cimpie;Bistrita Nasaud, Comuna Silivasu de Cimpie, STRADA Silivasu de Cimpie, Numar 100, Bloc/Scara , Sector , Cod postal 427270;4512410;Comuna Silivasu de Cimpie;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28723610;SCOALA GIMNAZIALA TIBERIU MORARIU;Comuna Salva;Bistrita Nasaud, Comuna Salva, STRADA Salva, Numar 1, Bloc/Scara , Sector , Cod postal 427255;4347399;Comuna Salva;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;28794602;SCOALA GIMNAZIALA PETRIS;Comuna Cetate;Bistrita Nasaud, Comuna Cetate, STRADA PETRIS, Numar 216, Bloc/Scara , Sector , Cod postal 427039;4347364;COMUNA CETATE;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28854267;SCOALA GIMNAZIALA CARDINAL IULIU HOSSU MILAS;Comuna Milas;Bistrita Nasaud, Comuna Milas, STRADA Milas, Numar 212, Bloc/Scara , Sector , Cod postal 427165;4427099;COMUNA MILAS;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28973233;SCOALA GIMNAZIALA NR.1 LESU;Comuna Lesu;Bistrita Nasaud, Comuna Lesu, STRADA LESU, Numar 83, Bloc/Scara , Sector , Cod postal 427115;4512275;COMUNA LESU;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;28977138;SCOALA GIMNAZIALA SIEUT;Comuna Sieut;Bistrita Nasaud, Comuna Sieut, STRADA Sieut, Numar 181, Bloc/Scara , Sector , Cod postal 427315;13729380;MINISTERUL EDUCATIEI SI CERCETARII;4347372;COMUNA SIEUT
Bistrita Nasaud;29017310;SCOALA GIMNAZIALA NUSENI;Comuna Nuseni;Bistrita Nasaud, Comuna Nuseni, STRADA NUSENI, Numar 18, Bloc/Scara , Sector , Cod postal 427200;4427005;COMUNA NUSENI;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;29100253;SCOALA GIMNAZIALA NR. 1 REBRA;Comuna Rebra;Bistrita Nasaud, Comuna Rebra, STRADA REBRA, Numar 413, Bloc/Scara , Sector , Cod postal 427235;4980110;COMUNA REBRA;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;29185284;SCOALA GIMNAZIALA URIU;Comuna Uriu;Bistrita Nasaud, Comuna Uriu, STRADA URIU, Numar 262, Bloc/Scara , Sector , Cod postal 427365;13729380;MINISTERUL EDUCATIEI NATIONALE;4512380;COMUNA URIU
Bistrita Nasaud;29261209;SCOALA GIMNAZIALA DSIDA JENO VITA;Comuna Nuseni;Bistrita Nasaud, Comuna Nuseni, Sat VITA, Numar 213, Bloc/Scara , Sector , Cod postal 427207;4427005;comuna Nuseni;13729380;MINISTERUL EDUCATIEI NATIONALE
Bistrita Nasaud;29297350;SCOALA GIMNAZIALA LIVEZILE;Comuna Livezile;Bistrita Nasaud, Comuna Livezile, STRADA LIVEZILE, Numar 525, Bloc/Scara , Sector , Cod postal 427120;13729380;MINISTERUL EDUCATIEI NATIONALE;4347445;COMUNA LIVEZILE
Bistrita Nasaud;29418363;SCOALA GIMNAZIALA GEORGE COSBUC;Comuna Cosbuc;Bistrita Nasaud, Comuna Cosbuc, STRADA COSBUC, Numar 243, Bloc/Scara , Sector , Cod postal 427070;4730571;COMUNA COSBUC;13729380;MINISTERUL EDUCATIEI SI CERCETARII
Bistrita Nasaud;29457486;SCOALA GIMNAZIALA NIMIGEA DE JOS;Comuna Nimigea;Bistrita Nasaud, Comuna Nimigea, STRADA NIMIGEA DE JOS, Numar 450, Bloc/Scara , Sector , Cod postal 427190;13729380;MINISTERUL EDUCATIEI SI CERCETARII;4512259;COMUNA NIMIGEA
Bistrita Nasaud;33417609;SCOALA GIMNAZIALA ROMULI;Comuna Romuli;Bistrita Nasaud, Comuna Romuli, STRADA ROMULI, Numar 88, Bloc/Scara , Sector , Cod postal 427250;13729380;MINISTERUL EDUCATIEI NATIONALE;4512232;COMUNA ROMULI
Botosani;14253941;SCOALA GIMNAZIALA TIBERIU CRUDU TUDORA;Comuna Tudora;Botosani, Comuna Tudora, STRADA , Numar , Bloc/Scara , Sector , Cod postal 717410;3672030;COMUNA TUDORA;13729380;MINISTERUL EDUCATIEI NATIONALE
Botosani;16041520;SCOALA GIMNAZIALA NR.1 DURNESTI;Comuna Durnesti;Botosani, Comuna Durnesti, Sat , Numar , Bloc/Scara , Sector , Cod postal 717145;3373420;COMUNA DURNESTI;13729380;MINISERUL EDUCATIEI NATIONALE
Botosani;21683542;SCOALA GIMNAZIALA ACADEMICIAN ALEXANDRU ZUB VARFU CAMPULUI;Comuna Varfu Campului;Botosani, Comuna Varfu Campului, STRADA PRINCIPALA, Numar 1176, Bloc/Scara , Sector , Cod postal 717450;3503627;COMUNA VARFU CAMPULUI;13729380;Ministerul Educatiei Nationale
Botosani;21717807;SCOALA GIMNAZIALA NR 1 ALBESTI;Comuna Albesti;Botosani, Comuna Albesti, STRADA PRINCIPALA, Numar , Bloc/Scara , Sector , Cod postal 717005;13729380;MINISTERUL EDUCATIEI NATIONALE;3373519;COMUNA ALBESTI
Botosani;21764566;SCOALA GIMNAZIALA NR 1 SULITA;Comuna Sulita;Botosani, Comuna Sulita, STRADA PRINCIPALA, Numar 61, Bloc/Scara , Sector , Cod postal 717370;3373357;PRIMARIA SULITA;13729380;MINSTERUL EDUCATIEI NATIONALE
Botosani;21786742;SCOALA GIMNAZIALA MIHAI EMINESCU IPOTESTI;Comuna Mihai Eminescu;Botosani, Comuna Mihai Eminescu, STRADA PRINCIPALA, Numar , Bloc/Scara , Sector , Cod postal 717259;3503600;COMUNA MIHAI EMINESCU;13729380;Ministerul Educatiei Nationale
Botosani;21971740;SCOALA GIMNAZIALA DAN IORDACHESCU HLIPICENI;Comuna Hlipiceni;Botosani, Comuna Hlipiceni, STRADA PRINCIPALA, Numar , Bloc/Scara , Sector , Cod postal 717205;3373365;COMUNA HLIPICENI;13729380;MINISTERUL EDUCATIEI
Botosani;22168715;SCOALA GIMNAZIALA NICOLAE CALINESCU COSULA;Comuna Cosula;Botosani, Comuna Cosula, Sat STEFAN CEL MARE, Numar 1, Bloc/Scara , Sector , Cod postal 717063;15676400;COMUNA COSULA;13729380;MINISTERUL EDUCATIEI
Botosani;22278777;SCOALA GIMNAZIALA NR. 1 BLANDESTI;Comuna Blindesti;Botosani, Comuna Blindesti, SOSEA , Numar , Bloc/Scara , Sector , Cod postal 717371;16406308;PRIMARIA BLANDESTI;13729380;MINISTERUL EDUCATIEI NATIONALE
Botosani;22711594;SCOALA GIMNAZIALA NR.1 BALUSENI;Comuna Baluseni;Botosani, Comuna Baluseni, Sat , Numar , Bloc/Scara , Sector , Cod postal 717025;3433890;PRIMARIA COMUNEI BALUSENI;13729380;MINISTERUL EDUCATIEI NATIONALE
Botosani;22711608;SCOALA GIMNAZIALA NR.1 VLADENI DEAL;Comuna Frumusica;Botosani, Comuna Frumusica, Sat VLADENI DEAL, Numar , Bloc/Scara , Sector , Cod postal 717166;13729380;MINISTERUL ECONOMIEI NATIONALE;3373322;COMUNA FRUMUSICA
Botosani;22740433;SCOALA GIMNAZIALA NR 1 VLADENI;Comuna Vladeni;Botosani, Comuna Vladeni, STRADA PRINCIPALA, Numar , Bloc/Scara , Sector , Cod postal 716460;13729380;MINISTERUL EDUCATIEI NATIONALE;3748490;COMUNA VLADENI
Botosani;23009793;SCOALA GIMNAZIALA NR.1 DINGENI;Comuna Dingeni;Botosani, Comuna Dingeni, STRADA PRINCIPALA, Numar 228, Bloc/Scara , Sector , Cod postal 717120;3373535;PRIMARIA DINGENI;13729380;MINISTERUL EDUCATIEI NATIONALE
